"ID","tid","sn","x","y","time","locid","prob","OriginType"
"1786440",235,21,429741.890038441,390704.69931175,17:00:00,178,0.01626933,"Dominant"
"1916473",173,4,423932.533285059,401101.064703347,14:00:00,191,0.02736546,"Dominant"
"282820",52,42,454654.435030907,398118.705554559,21:00:00,29,4.197e-05,"Non-dominant"
"1707659",272,24,435664.810742866,383391.570906295,14:00:00,170,0.01181396,"Dominant"
"2006446",125,12,466464.56268122,399057.066267663,06:00:00,200,0.03922372,"Dominant"
"1648129",282,35,465779.495085371,417642.939949404,14:00:00,164,0.00929319,"Dominant"
"1952719",51,7,437598.923643513,391998.009447166,05:00:00,195,0.03211366,"Dominant"
"1710874",50,8,444214.84748962,385352.866974852,05:00:00,171,0.01229609,"Dominant"
"1665691",222,11,459323.338895786,402740.241084374,19:00:00,166,0.01006719,"Dominant"
"1943330",68,19,455102.581088455,388769.095963801,10:00:00,194,0.03085447,"Dominant"
"1247562",358,4,464642.607965986,415636.506056539,15:00:00,124,0.00187626,"Non-dominant"
"1795338",145,8,440939.479881146,381315.225221999,03:00:00,179,0.01693329,"Dominant"
"1602349",93,2,447455.150368343,401550.331069126,00:00:00,160,0.00791913,"Non-dominant"
"1318555",42,12,431294.167397864,410350.799243847,13:00:00,132,0.00258385,"Non-dominant"
"1996158",122,18,434058.613042376,393121.492358219,08:00:00,199,0.03768573,"Dominant"
"1735473",164,5,446407.989788359,395736.562202819,14:00:00,173,0.0133202,"Dominant"
"918873",88,23,426506.628547292,407671.811322047,07:00:00,92,0.00052167,"Non-dominant"
"1932684",59,32,469697.708566387,412314.664766466,20:00:00,193,0.02964465,"Dominant"
"2011614",308,24,466132.93734254,398937.842221888,13:00:00,200,0.03922372,"Dominant"
"951954",192,6,449953.167886907,393459.264202368,16:00:00,95,0.00058818,"Non-dominant"
"1974956",101,15,424444.071317109,399014.580894732,07:00:00,197,0.03478832,"Dominant"
"1971044",307,31,437370.165506372,401113.48391831,22:00:00,196,0.03342425,"Dominant"
"1845476",143,18,459620.815572541,405416.47187678,17:00:00,184,0.02068237,"Dominant"
"1759997",310,14,435154.385579423,386996.263126793,12:00:00,175,0.0144296,"Dominant"
"927627",59,1,465622.01283596,399588.336854111,00:00:00,93,0.00054296,"Non-dominant"
"1985857",117,18,437590.230569418,390710.47082876,10:00:00,198,0.03620806,"Dominant"
"1711919",76,28,444163.170455508,385422.003705692,13:00:00,171,0.01229609,"Dominant"
"2005213",99,18,466344.759881102,399466.93394834,08:00:00,200,0.03922372,"Dominant"
"1644232",128,18,465583.804808225,417704.716846594,09:00:00,164,0.00929319,"Dominant"
"1912417",63,14,423759.918260255,400953.592163891,10:00:00,191,0.02736546,"Dominant"
"1209231",75,33,419910.125766564,391753.068817147,22:00:00,121,0.0016641,"Non-dominant"
"1954397",91,37,437511.960016066,392324.451970612,18:00:00,195,0.03211366,"Dominant"
"1557719",286,52,461200.625902994,405361.744133393,22:00:00,155,0.00648364,"Non-dominant"
"1847724",260,4,459751.346537852,405401.081839506,02:00:00,184,0.02068237,"Dominant"
"1988200",241,6,437719.093391238,390923.541131035,06:00:00,198,0.03620806,"Dominant"
"1901421",26,1,440532.836188285,395915.738424147,01:00:00,190,0.02629245,"Dominant"
"1650808",50,25,449876.903922217,403220.147590269,23:00:00,165,0.00967245,"Dominant"
"1888876",275,18,431346.007935534,397876.567621613,09:00:00,188,0.02427099,"Dominant"
"1861141",338,9,455659.332328875,412013.860204874,19:00:00,185,0.02152643,"Dominant"
"1985810",116,29,437710.93472922,390463.485138616,11:00:00,198,0.03620806,"Dominant"
"1188336",60,4,458897.60943573,402796.750000376,02:00:00,119,0.00153615,"Non-dominant"
"905606",306,33,448592.345551604,399383.757815301,19:00:00,90,0.00048156,"Non-dominant"
"1882864",74,3,431539.47302218,397945.72085932,01:00:00,188,0.02427099,"Dominant"
"1501366",84,7,438714.63148039,403035.679433258,02:00:00,150,0.00530835,"Non-dominant"
"1993252",60,31,433979.022682434,392844.682157867,19:00:00,199,0.03768573,"Dominant"
"1724628",132,5,463773.11093693,400987.058315676,03:00:00,172,0.01279791,"Dominant"
"1716039",237,5,443979.776355231,385430.21815386,01:00:00,171,0.01229609,"Dominant"
"1912927",76,2,424007.35517411,401092.02175315,00:00:00,191,0.02736546,"Dominant"
"1755958",203,5,435275.419603572,386953.569735895,10:00:00,175,0.0144296,"Dominant"
"1751078",35,10,435042.040818019,386969.085385547,12:00:00,175,0.0144296,"Dominant"
"1848967",283,47,459747.906417031,405245.370002655,22:00:00,184,0.02068237,"Dominant"
"1527725",284,12,425670.917489057,380984.565408013,05:00:00,152,0.00575047,"Non-dominant"
"1977435",214,10,424447.27877757,398934.224608689,07:00:00,197,0.03478832,"Dominant"
"1875300",125,19,452134.775477656,415914.488873947,09:00:00,187,0.02331931,"Dominant"
"1954610",95,37,437412.471624245,392396.039882938,18:00:00,195,0.03211366,"Dominant"
"1046920",350,6,432353.587288149,403077.197001108,22:00:00,104,0.00084306,"Non-dominant"
"1836040",208,3,450262.859390993,380482.429136526,06:00:00,183,0.0198714,"Dominant"
"1893829",95,20,445864.04129155,402790.182760415,11:00:00,189,0.0252615,"Dominant"
"1539167",315,34,455309.706495333,403610.129662283,23:00:00,153,0.00598515,"Non-dominant"
"1713167",102,16,443952.522656221,385253.240931127,07:00:00,171,0.01229609,"Dominant"
"1891475",28,14,445697.07516412,402525.555061322,19:00:00,189,0.0252615,"Dominant"
"1900003",299,30,446223.843136342,402357.275694713,17:00:00,189,0.0252615,"Dominant"
"1952792",53,25,438073.568641501,392453.246009338,19:00:00,195,0.03211366,"Dominant"
"1628779",299,43,449088.434551151,392375.649069923,21:00:00,162,0.00857869,"Dominant"
"2006238",120,32,466293.179770326,398953.221738168,18:00:00,200,0.03922372,"Dominant"
"1342566",135,16,447927.883664717,405414.136590043,13:00:00,134,0.00279905,"Non-dominant"
"1712182",82,19,443674.639296568,385333.81615614,08:00:00,171,0.01229609,"Dominant"
"1939034",265,9,469710.545904499,412492.389705785,06:00:00,193,0.02964465,"Dominant"
"1731561",63,18,446538.499030231,395874.491797529,09:00:00,173,0.0133202,"Dominant"
"1842138",67,23,459830.244758684,405673.215291791,18:00:00,184,0.02068237,"Dominant"
"1421858",103,36,442136.320622704,395767.202762076,16:00:00,142,0.00385466,"Non-dominant"
"1917085",230,26,424034.135747171,401079.888352404,16:00:00,191,0.02736546,"Dominant"
"1353807",223,23,429712.636960737,408707.048692735,18:00:00,135,0.00291329,"Non-dominant"
"1933759",84,30,469469.108521306,412476.163851733,13:00:00,193,0.02964465,"Dominant"
"1864981",117,2,419210.417505902,391967.733338997,01:00:00,186,0.02240494,"Dominant"
"1705369",200,5,435746.481009775,383323.624106169,05:00:00,170,0.01181396,"Dominant"
"1422061",107,45,442376.439768492,396215.464126953,19:00:00,142,0.00385466,"Non-dominant"
"1833769",104,17,450152.788730696,380522.990672013,07:00:00,183,0.0198714,"Dominant"
"1832067",69,15,450540.305360042,380628.008860118,05:00:00,183,0.0198714,"Dominant"
"1995102",100,33,434080.927200478,392750.467183099,11:00:00,199,0.03768573,"Dominant"
"1941280",312,19,469547.560943901,412384.910092245,08:00:00,193,0.02964465,"Dominant"
"1628812",300,29,449005.417854694,392924.823267766,17:00:00,162,0.00857869,"Dominant"
"1958492",252,8,437606.980562612,392115.454150986,03:00:00,195,0.03211366,"Dominant"
"1474270",198,2,425389.51335767,405976.959540678,05:00:00,147,0.00470809,"Non-dominant"
"1891559",34,1,445965.259109656,402530.610125746,01:00:00,189,0.0252615,"Dominant"
"1939347",271,13,469543.041647742,412429.702997333,04:00:00,193,0.02964465,"Dominant"
"1785811",201,1,429667.159481203,390813.959616132,03:00:00,178,0.01626933,"Dominant"
"1968811",260,6,437641.771377473,401012.124731963,06:00:00,196,0.03342425,"Dominant"
"1847365",252,32,459969.389196713,405907.003185462,20:00:00,184,0.02068237,"Dominant"
"1184712",275,41,431655.58208782,410051.226820773,16:00:00,118,0.00147592,"Non-dominant"
"1799836",309,22,440957.973341717,381413.693053761,17:00:00,179,0.01693329,"Dominant"
"1619087",308,33,428830.734045889,390555.915550312,13:00:00,161,0.00824232,"Dominant"
"1798324",275,39,441064.408820519,381554.27377029,21:00:00,179,0.01693329,"Dominant"
"1815658",175,6,453274.248744296,405281.206838417,08:00:00,181,0.01834362,"Dominant"
"1653297",105,35,449902.21022532,403017.774427346,17:00:00,165,0.00967245,"Dominant"
"1980647",292,50,424249.367594703,398864.372916603,19:00:00,197,0.03478832,"Dominant"
"1882878",74,17,431467.93973153,397994.130178505,06:00:00,188,0.02427099,"Dominant"
"1604928",179,1,447521.292815002,401584.452359579,04:00:00,160,0.00791913,"Non-dominant"
"1267666",333,19,452172.510468867,379850.7407236,21:00:00,126,0.00203253,"Non-dominant"
"2006111",117,38,466174.630539253,399115.378379989,18:00:00,200,0.03922372,"Dominant"
"1736898",250,28,446233.864813572,395771.527783128,13:00:00,173,0.0133202,"Dominant"
"1965874",118,36,437737.033226501,400717.468486515,18:00:00,196,0.03342425,"Dominant"
"1979328",267,32,424420.282497417,399188.310185106,11:00:00,197,0.03478832,"Dominant"
"1978594",252,13,424640.068345977,399027.599818654,06:00:00,197,0.03478832,"Dominant"
"1882967",76,12,431425.149331655,398092.755578548,06:00:00,188,0.02427099,"Dominant"
"1946574",142,9,454971.721572993,388740.207565395,11:00:00,194,0.03085447,"Dominant"
"1717679",273,13,443887.621305544,385239.122543263,06:00:00,171,0.01229609,"Dominant"
"1968558",254,31,437282.910940778,401032.333276663,12:00:00,196,0.03342425,"Dominant"
"1906695",220,19,440654.283281119,396514.511782854,15:00:00,190,0.02629245,"Dominant"
"1902069",56,36,440169.713497951,396394.294137407,22:00:00,190,0.02629245,"Dominant"
"1758499",277,40,435239.947064251,386735.850368888,22:00:00,175,0.0144296,"Dominant"
"1881793",42,1,431435.641382012,397942.531258164,01:00:00,188,0.02427099,"Dominant"
"1734281",120,33,446290.008391582,395427.535888524,14:00:00,173,0.0133202,"Dominant"
"692924",282,47,462361.953920698,413725.368229062,21:00:00,69,0.0002079,"Non-dominant"
"1424928",243,26,442054.07403906,395902.254954143,15:00:00,142,0.00385466,"Non-dominant"
"1905046",121,1,440530.02610672,396186.276916651,00:00:00,190,0.02629245,"Dominant"
"1936468",144,25,469676.159820146,412337.808009754,17:00:00,193,0.02964465,"Dominant"
"1916542",192,1,423917.206491305,401020.138809729,00:00:00,191,0.02736546,"Dominant"
"1849080",286,12,459675.534464603,405524.650356275,05:00:00,184,0.02068237,"Dominant"
"2004542",85,53,466511.357333295,399199.396398805,22:00:00,200,0.03922372,"Dominant"
"1928023",251,3,474582.316067681,416256.164564071,02:00:00,192,0.02848227,"Dominant"
"1744503",120,7,428708.596749143,394074.969931065,03:00:00,174,0.01386381,"Dominant"
"1981076",301,39,424291.374271005,399320.54498568,21:00:00,197,0.03478832,"Dominant"
"1973260",67,11,424501.363830756,398975.020442893,04:00:00,197,0.03478832,"Dominant"
"2008586",245,2,466420.829128085,398993.757707583,00:00:00,200,0.03922372,"Dominant"
"1930102",292,32,474311.682249126,416606.237885763,17:00:00,192,0.02848227,"Dominant"
"1791710",61,6,440872.798900805,381619.020270144,02:00:00,179,0.01693329,"Dominant"
"2009641",267,31,466263.394099965,398960.77921831,12:00:00,200,0.03922372,"Dominant"
"1684012",118,28,434604.215854847,406472.040542407,19:00:00,168,0.01090566,"Dominant"
"1440868",86,10,433139.442253702,388665.920056866,04:00:00,144,0.0041757,"Non-dominant"
"1676335",244,8,459112.934366488,403997.411323456,02:00:00,167,0.01047804,"Dominant"
"1890229",303,19,431568.408859705,398309.278323931,14:00:00,188,0.02427099,"Dominant"
"1983145",58,11,437852.837976526,390977.743201121,11:00:00,198,0.03620806,"Dominant"
"1873493",87,24,452093.341252937,415817.755830567,09:00:00,187,0.02331931,"Dominant"
"1980114",282,31,424386.437859472,399044.466833882,17:00:00,197,0.03478832,"Dominant"
"2007029",142,9,466343.427206707,398997.351197784,08:00:00,200,0.03922372,"Dominant"
"1977324",203,4,424359.175846981,399065.984342325,18:00:00,197,0.03478832,"Dominant"
"1903289",84,35,440230.761232413,396191.465616169,15:00:00,190,0.02629245,"Dominant"
"1932240",44,22,469763.009561406,412379.919822384,16:00:00,193,0.02964465,"Dominant"
"1822727",84,41,437974.808765357,409718.398739953,22:00:00,182,0.01909223,"Dominant"
"1805824",209,10,456003.409449189,393625.750988433,09:00:00,180,0.01762435,"Dominant"
"1867879",253,31,419336.35177397,391857.122320205,15:00:00,186,0.02240494,"Dominant"
"1688481",286,11,434353.868571176,406441.340611429,03:00:00,168,0.01090566,"Dominant"
"1903571",90,13,440399.428015966,396219.034094837,06:00:00,190,0.02629245,"Dominant"
"1956930",159,13,437647.971417474,392148.398055376,20:00:00,195,0.03211366,"Dominant"
"826183",32,6,466342.912041982,400504.743823043,20:00:00,83,0.00036396,"Non-dominant"
"2005303",101,11,466328.940139443,399007.544109588,05:00:00,200,0.03922372,"Dominant"
"1328428",37,8,437451.515067605,383204.912501486,11:00:00,133,0.0026893,"Non-dominant"
"1564583",168,5,448136.068946353,394656.03028549,09:00:00,156,0.00674824,"Non-dominant"
"1916392",161,6,423925.711165413,400852.367591827,13:00:00,191,0.02736546,"Dominant"
"1688924",295,19,434555.364163775,406672.529178075,07:00:00,168,0.01090566,"Dominant"
"1978520",250,23,424279.471745094,398690.404137343,11:00:00,197,0.03478832,"Dominant"
"1949288",269,36,454665.345361823,388886.48026186,17:00:00,194,0.03085447,"Dominant"
"1706466",247,14,435634.564328158,383321.211617957,08:00:00,170,0.01181396,"Dominant"
"1979590",272,30,424545.099360008,399272.331335234,07:00:00,197,0.03478832,"Dominant"
"1573006",108,27,445432.598046165,395356.208437732,12:00:00,157,0.00702364,"Non-dominant"
"1898456",268,39,445337.818135568,402461.524106591,22:00:00,189,0.0252615,"Dominant"
"1863753",92,12,419458.552794773,392099.884126666,05:00:00,186,0.02240494,"Dominant"
"1811889",68,11,453201.700259388,405492.366901098,09:00:00,181,0.01834362,"Dominant"
"1987866",229,22,437843.177869908,390953.560649675,17:00:00,198,0.03620806,"Dominant"
"1644847",148,5,465205.731481206,417757.337001275,03:00:00,164,0.00929319,"Dominant"
"1892054",54,13,446136.487385931,402574.300869181,14:00:00,189,0.0252615,"Dominant"
"1387201",292,15,447530.82933498,403091.171492663,07:00:00,138,0.00328472,"Non-dominant"
"1695524",216,8,459858.587903819,403702.461419162,07:00:00,169,0.01135073,"Dominant"
"1961043",303,19,437889.112517543,392408.290211034,08:00:00,195,0.03211366,"Dominant"
"1965136",102,40,437753.339638655,400751.878622221,17:00:00,196,0.03342425,"Dominant"
"1777399",256,27,458528.605668747,410732.71951226,18:00:00,177,0.0156314,"Dominant"
"1962179",359,5,437882.837655054,391985.103892065,14:00:00,195,0.03211366,"Dominant"
"1409979",64,15,455939.370325406,408432.719778973,09:00:00,141,0.00370351,"Non-dominant"
"1912648",69,7,424083.93574208,401034.940008016,04:00:00,191,0.02736546,"Dominant"
"1953033",61,6,437507.457607814,392277.958714102,02:00:00,195,0.03211366,"Dominant"
"1374600",237,36,459591.420424606,393561.093016107,22:00:00,137,0.00315593,"Non-dominant"
"1876664",218,12,451988.289953225,416005.432117461,14:00:00,187,0.02331931,"Dominant"
"1778935",288,35,459036.742436183,410697.615695259,21:00:00,177,0.0156314,"Dominant"
"2009583",266,22,466640.29750838,399175.793944042,10:00:00,200,0.03922372,"Dominant"
"1522999",111,22,425789.355829145,381039.755205268,12:00:00,152,0.00575047,"Non-dominant"
"1779561",302,22,458202.713949779,410771.617174237,15:00:00,177,0.0156314,"Dominant"
"1857918",259,27,455778.488775231,411641.37542835,14:00:00,185,0.02152643,"Dominant"
"1937553",228,18,469627.436009161,412383.121769488,13:00:00,193,0.02964465,"Dominant"
"1938141",246,29,469301.828487014,412394.007055664,13:00:00,193,0.02964465,"Dominant"
"1965216",104,19,437693.22939604,401213.455916451,08:00:00,196,0.03342425,"Dominant"
"1759876",307,8,435181.518922413,386869.224253339,06:00:00,175,0.0144296,"Dominant"
"1942847",55,42,454928.544674383,388867.512312125,23:00:00,194,0.03085447,"Dominant"
"2006312",122,10,466345.490995394,399018.449081114,02:00:00,200,0.03922372,"Dominant"
"1734179",118,14,446502.798375138,395559.300418963,06:00:00,173,0.0133202,"Dominant"
"1987076",158,10,437719.068157405,390960.960842886,10:00:00,198,0.03620806,"Dominant"
"2005742",109,48,466277.847318452,398973.64159051,21:00:00,200,0.03922372,"Dominant"
"1948082",243,2,454955.356511547,388911.105157971,00:00:00,194,0.03085447,"Dominant"
"1903533",89,31,440633.859999914,396472.866645817,14:00:00,190,0.02629245,"Dominant"
"2012218",327,3,466285.533754835,399051.740816038,06:00:00,200,0.03922372,"Dominant"
"1962332",21,2,437656.931480621,400973.342582573,01:00:00,196,0.03342425,"Dominant"
"1976781",145,25,424528.964645738,398572.370939029,23:00:00,197,0.03478832,"Dominant"
"1971244",313,15,437872.168568735,401057.145580224,15:00:00,196,0.03342425,"Dominant"
"1374825",244,11,459891.052068313,393526.411226982,06:00:00,137,0.00315593,"Non-dominant"
"1721227",56,28,463432.289573045,401392.457842522,22:00:00,172,0.01279791,"Dominant"
"2004127",77,39,466615.336925371,398972.954593417,18:00:00,200,0.03922372,"Dominant"
"1757069",248,17,435095.372557749,386733.832815592,11:00:00,175,0.0144296,"Dominant"
"1561539",82,11,448270.389441255,394671.529177132,04:00:00,156,0.00674824,"Non-dominant"
"1858782",276,13,455831.463700961,411744.531175396,07:00:00,185,0.02152643,"Dominant"
"1841517",49,29,459641.353325487,405684.527941632,23:00:00,184,0.02068237,"Dominant"
"1702751",95,2,435746.377454158,383507.81805307,00:00:00,170,0.01181396,"Dominant"
"1859717",294,25,455659.848150623,411510.380480231,09:00:00,185,0.02152643,"Dominant"
"1936022",131,25,469402.796391802,412570.88296923,15:00:00,193,0.02964465,"Dominant"
"2010930",293,3,466371.618588098,399048.852314502,00:00:00,200,0.03922372,"Dominant"
"2007061",143,7,466487.596663353,399188.75400342,04:00:00,200,0.03922372,"Dominant"
"1943351",69,1,455062.631065374,388853.598436992,00:00:00,194,0.03085447,"Dominant"
"1486009",259,28,459438.738384782,413435.138823914,13:00:00,148,0.00490023,"Non-dominant"
"1339983",80,5,447680.892173872,404872.256107656,01:00:00,134,0.00279905,"Non-dominant"
"1877988",257,9,451932.543241506,415948.9995376,08:00:00,187,0.02331931,"Dominant"
"1966328",130,14,437756.679005745,400629.751532133,07:00:00,196,0.03342425,"Dominant"
"1901265",358,4,445859.928766751,402573.387789351,17:00:00,189,0.0252615,"Dominant"
"1895103",122,7,445955.924869747,402703.586551135,03:00:00,189,0.0252615,"Dominant"
"1801861",66,39,455537.081216487,393677.77419352,17:00:00,180,0.01762435,"Dominant"
"1919686",288,38,424157.726395821,400862.984801979,23:00:00,191,0.02736546,"Dominant"
"1630477",39,15,444575.814977523,389257.988002379,18:00:00,163,0.0089288,"Dominant"
"1387442",297,23,447739.852471093,403397.631268638,08:00:00,138,0.00328472,"Non-dominant"
"1732189",77,41,446226.92464799,395737.844577881,19:00:00,173,0.0133202,"Dominant"
"1917999",255,4,424033.383313542,401036.903179248,02:00:00,191,0.02736546,"Dominant"
"1575019",210,2,445434.95219675,395252.434356528,13:00:00,157,0.00702364,"Non-dominant"
"1780497",332,14,458465.241783209,410554.168566055,10:00:00,177,0.0156314,"Dominant"
"1824701",124,13,438119.168229736,409879.156101513,07:00:00,182,0.01909223,"Dominant"
"1789113",292,43,429276.321182088,390885.725586922,19:00:00,178,0.01626933,"Dominant"
"1916999",227,15,424486.122565868,401089.278889119,14:00:00,191,0.02736546,"Dominant"
"1759302",293,43,435280.860503922,386628.259249541,20:00:00,175,0.0144296,"Dominant"
"1892721",72,21,446180.702476438,402580.598432592,13:00:00,189,0.0252615,"Dominant"
"1787614",263,45,429938.584836997,390941.395045195,23:00:00,178,0.01626933,"Dominant"
"1611473",74,17,428475.687818056,390709.910398955,06:00:00,161,0.00824232,"Dominant"
"1927537",237,30,474593.621801757,416348.887486548,20:00:00,192,0.02848227,"Dominant"
"1959961",281,33,437654.558364095,392188.091187991,11:00:00,195,0.03211366,"Dominant"
"1838658",280,37,450491.31396631,380551.30484004,17:00:00,183,0.0198714,"Dominant"
"1971862",337,7,437337.634968305,400989.572093628,14:00:00,196,0.03342425,"Dominant"
"1939493",273,35,469748.339005053,412643.145775866,18:00:00,193,0.02964465,"Dominant"
"1765406",144,20,438902.824036212,399201.970433165,16:00:00,176,0.01501848,"Dominant"
"1905613",135,15,440588.573099679,396061.451628901,08:00:00,190,0.02629245,"Dominant"
"1686806",253,26,434735.384561456,406354.784814562,11:00:00,168,0.01090566,"Dominant"
"1946458",137,39,454991.921351937,388766.288428257,21:00:00,194,0.03085447,"Dominant"
"1994136",81,46,433685.939360394,393142.881204439,20:00:00,199,0.03768573,"Dominant"
"1131041",117,25,433534.099875228,383511.29362261,09:00:00,113,0.00120838,"Non-dominant"
"1626538",253,34,449043.291189154,392936.482170339,15:00:00,162,0.00857869,"Dominant"
"1521478",81,4,425688.040277619,380892.907225479,01:00:00,152,0.00575047,"Non-dominant"
"1833573",100,30,450687.512806431,380434.903343951,12:00:00,183,0.0198714,"Dominant"
"1672175",83,44,459227.923815306,404318.040550196,22:00:00,167,0.01047804,"Dominant"
"1873951",96,46,452109.488046676,416263.071148648,18:00:00,187,0.02331931,"Dominant"
"1970646",298,2,437597.454686688,400819.9538366,02:00:00,196,0.03342425,"Dominant"
"1504703",215,9,438613.927696367,403156.395529711,15:00:00,150,0.00530835,"Non-dominant"
"1947782",235,3,455024.625818694,388870.710888657,03:00:00,194,0.03085447,"Dominant"
"1342175",124,23,447565.136091119,404813.557117295,10:00:00,134,0.00279905,"Non-dominant"
"1566254",255,28,448043.727368351,394757.252398135,15:00:00,156,0.00674824,"Non-dominant"
"1975188",105,38,424683.793972926,398942.621455271,18:00:00,197,0.03478832,"Dominant"
"1635766",231,10,444848.403094105,389175.453891981,09:00:00,163,0.0089288,"Dominant"
"1548835",308,37,441742.782156603,386053.546545064,23:00:00,154,0.00622941,"Non-dominant"
"1965971",121,4,437681.289373859,401019.473134169,02:00:00,196,0.03342425,"Dominant"
"1936294",139,15,469378.751606017,412576.661695413,20:00:00,193,0.02964465,"Dominant"
"1133113",229,21,433769.462265015,383647.523536159,15:00:00,113,0.00120838,"Non-dominant"
"1808110",274,41,455831.560366598,394237.360157167,19:00:00,180,0.01762435,"Dominant"
"1838453",276,48,450397.431125584,380346.756151748,22:00:00,183,0.0198714,"Dominant"
"1727780",271,22,463817.767111414,401269.403882694,11:00:00,172,0.01279791,"Dominant"
"1793730",104,34,440763.190512256,381752.560992265,18:00:00,179,0.01693329,"Dominant"
"1807862",269,28,455986.728390314,393921.212639349,14:00:00,180,0.01762435,"Dominant"
"1938163",247,1,469569.022464799,412490.448702304,00:00:00,193,0.02964465,"Dominant"
"1996898",142,23,433981.609217305,392919.196413918,14:00:00,199,0.03768573,"Dominant"
"1243241",231,5,464734.792065398,415834.479444243,04:00:00,124,0.00187626,"Non-dominant"
"1918936",274,11,423878.473861069,401051.608252083,04:00:00,191,0.02736546,"Dominant"
"1956584",142,22,437611.67111287,391952.257548711,19:00:00,195,0.03211366,"Dominant"
"1315113",265,30,457871.46258473,395010.811527135,12:00:00,131,0.00248254,"Non-dominant"
"1594596",149,18,428067.824653121,411352.519701877,21:00:00,159,0.00760862,"Non-dominant"
"1809338",299,50,456075.602946103,393771.570737163,22:00:00,180,0.01762435,"Dominant"
"1487558",289,40,459269.917939333,413209.622347867,16:00:00,148,0.00490023,"Non-dominant"
"1960607",293,37,437804.514719986,391966.090450496,18:00:00,195,0.03211366,"Dominant"
"1829211",293,43,437942.124979785,409905.510134477,17:00:00,182,0.01909223,"Dominant"
"1939629",276,13,469559.313659231,412512.268720313,06:00:00,193,0.02964465,"Dominant"
"1979559",271,52,424561.422307051,398719.21992943,22:00:00,197,0.03478832,"Dominant"
"1524030",136,17,425677.369073958,380905.421596053,12:00:00,152,0.00575047,"Non-dominant"
"1993655",71,12,433928.965905904,392981.879468939,06:00:00,199,0.03768573,"Dominant"
"1760115",313,18,435747.684948112,386768.120836516,09:00:00,175,0.0144296,"Dominant"
"1764835",127,2,439078.506425371,399042.881016263,00:00:00,176,0.01501848,"Dominant"
"1961672",321,19,437499.264449268,392323.65183327,15:00:00,195,0.03211366,"Dominant"
"2000761",293,17,433916.71336128,392724.174399366,04:00:00,199,0.03768573,"Dominant"
"1840216",318,18,450199.229337929,381050.276306501,15:00:00,183,0.0198714,"Dominant"
"1906480",205,3,440413.325308702,396304.457024395,02:00:00,190,0.02629245,"Dominant"
"1685406",202,5,434393.739192367,406698.495305287,15:00:00,168,0.01090566,"Dominant"
"1651393",67,13,449889.866898267,403413.324841114,08:00:00,165,0.00967245,"Dominant"
"1220821",105,2,467661.199641199,412142.847274625,00:00:00,122,0.00173201,"Non-dominant"
"1936685",154,7,469473.62054174,412411.314330796,10:00:00,193,0.02964465,"Dominant"
"1953566",74,26,438060.411722413,392256.189907654,13:00:00,195,0.03211366,"Dominant"
"1580618",56,24,449600.760926497,400862.131499134,15:00:00,158,0.00731028,"Non-dominant"
"1906116",154,16,440446.005455514,396255.284851089,23:00:00,190,0.02629245,"Dominant"
"1873613",89,48,452218.154983615,416095.654718449,21:00:00,187,0.02331931,"Dominant"
"1550760",61,33,460953.242699825,404849.666265815,19:00:00,155,0.00648364,"Non-dominant"
"1848745",279,28,459925.662723284,405651.034918508,15:00:00,184,0.02068237,"Dominant"
"1916003",142,19,423864.924414404,401203.688789682,23:00:00,191,0.02736546,"Dominant"
"1428128",315,18,442049.003547793,396003.469916565,09:00:00,142,0.00385466,"Non-dominant"
"1350170",82,34,430024.208297914,408534.517658259,16:00:00,135,0.00291329,"Non-dominant"
"1852219",66,19,455882.583404979,411628.273749706,07:00:00,185,0.02152643,"Dominant"
"1535348",227,10,455501.946581555,403786.756046755,06:00:00,153,0.00598515,"Non-dominant"
"1485600",250,9,459255.871766447,413208.697540041,07:00:00,148,0.00490023,"Non-dominant"
"1992826",47,17,434054.659797967,392953.823024991,19:00:00,199,0.03768573,"Dominant"
"1843363",93,21,459770.818127755,405312.184743996,10:00:00,184,0.02068237,"Dominant"
"1733815",110,38,446357.108823181,395790.410221095,16:00:00,173,0.0133202,"Dominant"
"1751523",54,26,435233.887621188,386936.007734506,17:00:00,175,0.0144296,"Dominant"
"1982830",48,12,437786.97346953,390874.687067935,13:00:00,198,0.03620806,"Dominant"
"1800135",318,22,440990.659612089,381656.704306442,14:00:00,179,0.01693329,"Dominant"
"1995467",107,32,433413.56476542,392839.875688678,19:00:00,199,0.03768573,"Dominant"
"1763319",95,19,438942.520584411,398883.669691097,11:00:00,176,0.01501848,"Dominant"
"1824608",121,48,438442.44498556,409872.410697672,23:00:00,182,0.01909223,"Dominant"
"1764911",128,37,439624.876073817,398995.689315405,20:00:00,176,0.01501848,"Dominant"
"1830159",316,34,438178.798112362,409656.630275345,21:00:00,182,0.01909223,"Dominant"
"1731857",70,14,446323.809956637,395739.078220268,07:00:00,173,0.0133202,"Dominant"
"1843722",100,27,459927.051766833,405410.726106894,13:00:00,184,0.02068237,"Dominant"
"1678463",288,29,459282.529603078,404363.679828581,14:00:00,167,0.01047804,"Dominant"
"1443430",144,18,433003.310633674,388866.153352212,08:00:00,144,0.0041757,"Non-dominant"
"1552506",99,3,460824.6575113,405353.294641505,02:00:00,155,0.00648364,"Non-dominant"
"1774405",116,41,458180.168510275,410829.342336018,15:00:00,177,0.0156314,"Dominant"
"1979271",266,17,424213.996776225,398885.941168105,09:00:00,197,0.03478832,"Dominant"
